E/N(Td),E(V/m),Nr,energy,diffusion,mobility,bolsig_energy,bolsig_defussion,bolsig_mobility,l2_f0,l2_f1,g0,bolsig_g0,g2,bolsig_g2
0.16175704149934336,5.2085767362788555,128,0.931004714753442,2.170612992558787e+25,1.1501806226882465e+25,0.931,2.168e+25,1.15e+25,0.0006468861666980625,2.0007609991985587,8.582535300057551e-15,8.58e-15,0.0,0.0
0.18549932091687446,5.973078133523357,32,0.9976230257050097,2.0642929947466314e+25,1.042211572883644e+25,0.9977,2.062e+25,1.042e+25,0.0019523112770865206,2.0007559954355125,9.56414442582377e-15,9.561e-15,0.0,0.0
0.18549932091687446,5.973078133523357,64,0.9976248592405828,2.064297163596414e+25,1.0421895916529642e+25,0.9977,2.062e+25,1.042e+25,0.000776685276702692,2.000704575768362,9.564188256668364e-15,9.561e-15,0.0,0.0
0.18549932091687446,5.973078133523357,128,0.9976250053119061,2.064298905398145e+25,1.0421463481399077e+25,0.9977,2.062e+25,1.042e+25,0.0006513601427532962,2.000695528200989,9.564177332031908e-15,9.561e-15,0.0,0.0
0.212726430587946,6.84979106493186,32,1.0702443364336363,1.9635714066480347e+25,9.445777309636064e+24,1.07,1.962e+25,9.44e+24,0.0019815540992239467,2.0007603214591665,1.0650631047479462e-14,1.065e-14,0.0,0.0
0.212726430587946,6.84979106493186,64,1.0702447222610307,1.9635744922071915e+25,9.446048775840615e+24,1.07,1.962e+25,9.44e+24,0.0007916471151250509,2.000738515318401,1.0650651512021966e-14,1.065e-14,0.0,0.0
0.212726430587946,6.84979106493186,128,1.070244882449587,1.9635780752122363e+25,9.446247542802793e+24,1.07,1.962e+25,9.44e+24,0.0006458858413009949,2.0007236427191017,1.0650631453050587e-14,1.065e-14,0.0,0.0
0.2439498648675197,7.855185648734134,32,1.1493809434184823,1.8684263217492387e+25,8.563838531644061e+24,1.149,1.867e+25,8.558e+24,0.0019320634758654277,2.0007225380474147,1.185212437990422e-14,1.185e-14,0.0,0.0
0.2439498648675197,7.855185648734134,64,1.1493801508319959,1.868428874131696e+25,8.563453539990408e+24,1.149,1.867e+25,8.558e+24,0.0007924509859401588,2.000710734047348,1.1852155508630941e-14,1.185e-14,0.0,0.0
0.2439498648675197,7.855185648734134,128,1.1493803289930582,1.8684320330124368e+25,8.563547672139451e+24,1.149,1.867e+25,8.558e+24,0.0006617903925080005,2.000693180432656,1.1852143017651222e-14,1.185e-14,0.0,0.0
0.27975619392662976,9.008149444437477,32,1.2355706778931193,1.778796497259029e+25,7.765242441004974e+24,1.236,1.777e+25,7.76e+24,0.001896733076254754,2.0007042956271603,1.317962562264968e-14,1.317e-14,0.0,0.0
0.27975619392662976,9.008149444437477,64,1.2355674708515163,1.7788001554027925e+25,7.765237436410448e+24,1.236,1.777e+25,7.76e+24,0.0007765529141587636,2.0006732992510825,1.3179631946609068e-14,1.317e-14,0.0,0.0
0.27975619392662976,9.008149444437477,128,1.2355676695949191,1.7788023008123173e+25,7.765211887869944e+24,1.236,1.777e+25,7.76e+24,0.0006625679056679872,2.000667147071988,1.3179596072397824e-14,1.317e-14,0.0,0.0
0.32081808318613386,10.330342278593509,32,1.3293610136241136,1.6946083293539166e+25,7.042451729131746e+24,1.329,1.693e+25,7.038e+24,0.001849914000923102,2.0007542090800094,1.4644698209673427e-14,1.464e-14,0.0,0.0
0.32081808318613386,10.330342278593509,64,1.3293559467277156,1.6946153541675154e+25,7.042246122469738e+24,1.329,1.693e+25,7.038e+24,0.0007555706757552495,2.000734310616883,1.4644576271710695e-14,1.464e-14,0.0,0.0
0.32081808318613386,10.330342278593509,128,1.3293561704722523,1.6946140113476078e+25,7.042227176757041e+24,1.329,1.693e+25,7.038e+24,0.0006424395019406949,2.000747212984829,1.46445707044655e-14,1.464e-14,0.0,0.0
0.367906930154399,11.846603150971648,32,1.431304265029273,1.615722373977529e+25,6.386908107896446e+24,1.431,1.614e+25,6.383e+24,0.0018054439613834317,2.0006963087184833,1.6260459037175822e-14,1.625e-14,0.0,0.0
0.367906930154399,11.846603150971648,64,1.4312977614166509,1.6157292472778846e+25,6.38673771489896e+24,1.431,1.614e+25,6.383e+24,0.0007469236097856706,2.000682456994223,1.626030508600203e-14,1.625e-14,0.0,0.0
0.367906930154399,11.846603150971648,128,1.4312980130443504,1.6157284034880429e+25,6.38681341200994e+24,1.431,1.614e+25,6.383e+24,0.0006393328321618937,2.0006949068581776,1.62602863030797e-14,1.625e-14,0.0,0.0
0.4219073560672782,13.585416865366355,32,1.5419415587368523,1.5419622165741132e+25,5.792477316223671e+24,1.542,1.541e+25,5.788e+24,0.0017570140917719688,2.0007240855834376,1.804107915445867e-14,1.803e-14,0.0,0.0
0.4219073560672782,13.585416865366355,64,1.541935191364924,1.54196235713863e+25,5.792030811861942e+24,1.542,1.541e+25,5.788e+24,0.0007291318547097914,2.0007111605199746,1.804102378657557e-14,1.803e-14,0.0,0.0
0.4219073560672782,13.585416865366355,128,1.541935478373258,1.541962197170072e+25,5.79201571908488e+24,1.542,1.541e+25,5.788e+24,0.0006158378956992102,2.000706963387276,1.8041041298111028e-14,1.803e-14,0.0,0.0
0.48383382457345275,15.579449151265177,32,1.6617889702226778,1.4731089092813321e+25,5.251643353533993e+24,1.662,1.472e+25,5.248e+24,0.0017225254300030897,2.000704139572884,2.0002591565029396e-14,1.999e-14,0.0,0.0
0.48383382457345275,15.579449151265177,64,1.6617851370484946,1.4731081064970451e+25,5.251373557334849e+24,1.662,1.472e+25,5.248e+24,0.0007202011061647043,2.000683518800662,2.0002565735724407e-14,1.999e-14,0.0,0.0
0.48383382457345275,15.579449151265177,128,1.661785463439616,1.4731075035894948e+25,5.251408848817436e+24,1.662,1.472e+25,5.248e+24,0.0006034367561317878,2.0006800739934234,2.000260437919538e-14,1.999e-14,0.0,0.0
0.5548496996673493,17.866160329288643,32,1.7913194947967268,1.4089128091055485e+25,4.760149948791361e+24,1.791,1.408e+25,4.757e+24,0.0017006639404176921,2.0006682611170685,2.2162219369856383e-14,2.215e-14,0.0,0.0
0.5548496996673493,17.866160329288643,64,1.791321514368348,1.408910595528916e+25,4.7600104248507e+24,1.791,1.408e+25,4.757e+24,0.000700236590067315,2.0006482874283904,2.2162273495211417e-14,2.215e-14,0.0,0.0
0.5548496996673493,17.866160329288643,128,1.7913218875940125,1.4089102949318166e+25,4.759974119313559e+24,1.791,1.408e+25,4.757e+24,0.0005938025855575572,2.000644284368049,2.216230401718402e-14,2.215e-14,0.0,0.0
0.6362891008960669,20.488509048853352,32,1.9309448397079456,1.3491016885568575e+25,4.3125618131048495e+24,1.931,1.348e+25,4.31e+24,0.0016782362969314847,2.000669571530574,2.4539170724767298e-14,2.453e-14,0.0,0.0
0.6362891008960669,20.488509048853352,64,1.9309567091468889,1.349096795361192e+25,4.312512196016011e+24,1.931,1.348e+25,4.31e+24,0.0006845331163122039,2.0006438794970856,2.4539407471063047e-14,2.453e-14,0.0,0.0
0.6362891008960669,20.488509048853352,128,1.9309571378482064,1.3490962192110471e+25,4.312530720555989e+24,1.931,1.348e+25,4.31e+24,0.0005784193522943876,2.00064053063924,2.4539455398168472e-14,2.453e-14,0.0,0.0
0.7296819664169504,23.495759318625797,32,2.0809974683852985,1.2933852258064716e+25,3.905239417552828e+24,2.081,1.292e+25,3.903e+24,0.0016586406367070767,2.000666082402059,2.7154988789194582e-14,2.714e-14,0.0,0.0
0.7296819664169504,23.495759318625797,64,2.081023920022642,1.2933781648954298e+25,3.9050972820369825e+24,2.081,1.292e+25,3.903e+24,0.0006742192227717405,2.0006305882026725,2.7155439640872712e-14,2.714e-14,0.0,0.0
0.7296819664169504,23.495759318625797,128,2.081024414919263,1.293377744306566e+25,3.9050975417705733e+24,2.081,1.292e+25,3.903e+24,0.0005757654073334446,2.000628367971983,2.7155484339877152e-14,2.714e-14,0.0,0.0
0.8367827947458057,26.94440599081494,32,2.241715083362878,1.241445913552425e+25,3.5336264561247925e+24,2.242,1.241e+25,3.532e+24,0.0016121837454599374,2.0006329296002194,3.003375569552543e-14,3.002e-14,0.0,0.0
0.8367827947458057,26.94440599081494,64,2.2417629970803454,1.2414390830452944e+25,3.533582644716084e+24,2.242,1.241e+25,3.532e+24,0.0006365053853600718,2.0005929556641826,3.003439701216118e-14,3.002e-14,0.0,0.0
0.8367827947458057,26.94440599081494,128,2.2417635678690058,1.2414382105487516e+25,3.533611636568505e+24,2.242,1.241e+25,3.532e+24,0.0005392901466979805,2.0005990970410337,3.003439001908356e-14,3.002e-14,0.0,0.0
0.9596036051444556,30.89923608565147,32,2.4132369006062016,1.19296807565473e+25,3.194921595119249e+24,2.413,1.192e+25,3.193e+24,0.0016265393437950807,2.0006698719984497,3.3201494998063885e-14,3.319e-14,0.0,0.0
0.9596036051444556,30.89923608565147,64,2.413312961078633,1.19295430325137e+25,3.194790404426552e+24,2.413,1.192e+25,3.193e+24,0.00065940155176205,2.0006135154976312,3.3202851695468954e-14,3.319e-14,0.0,0.0
